Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 07/21  06:00:00,510871162.3700619,9946726.369563878,114914145.97324559,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  07:00:00,661699508.0413449,25957700.468373684,249731517.5457188,0.0,192989952.8442144,192989952.8442144,3970388.7236058234,0.0,3970388.7236058234 
 07/21  08:00:00,663521504.1847812,26832471.342598779,210220281.27646847,0.0,192989952.8442144,233448414.38267596,3972446.8002833838,0.0,3972446.8002833838 
 07/21  09:00:00,742370097.2490072,31205019.613187475,245393820.57560028,0.0,192989952.8442144,272750919.8771814,3974425.150959064,0.0,3974425.150959064 
 07/21  10:00:00,725821298.2388504,30310597.06128443,259794301.26020373,0.0,192989952.8442144,242696062.73432429,7877771.417074017,0.0,7877771.417074017 
 07/21  11:00:00,735498449.6308225,30261109.19848285,276456676.7787138,0.0,192989952.8442144,235760326.47058804,3975138.7666828746,0.0,3975138.7666828746 
 07/21  12:00:00,758446270.5131681,30671357.24773667,292058513.34806916,0.0,192989952.8442144,242696062.73432429,7880065.320064668,0.0,7880065.320064668 
 07/21  13:00:00,796579315.4589202,32840745.297622477,310682829.58459487,0.0,192989952.8442144,260035403.3936649,11788320.94680292,0.0,11788320.94680292 
 07/21  14:00:00,800357376.9024104,34308479.03882916,324552717.72643879,0.0,192989952.8442144,248475842.95410455,7882426.16045437,0.0,7882426.16045437 
 07/21  15:00:00,794503626.7237252,35182302.516993489,330540660.55310586,0.0,192989952.8442144,235760326.47058804,3974340.3069115148,0.0,3974340.3069115148 
 07/21  16:00:00,792070028.0557814,35690609.473170649,327598754.92898467,0.0,192989952.8442144,235760326.47058804,7876391.068711309,0.0,7876391.068711309 
 07/21  17:00:00,794379752.0643635,35926594.492526497,319268889.5226065,0.0,192989952.8442144,246163930.8661924,7879406.210693892,0.0,7879406.210693892 
 07/21  18:00:00,801885759.4469967,36074314.17493139,308131880.5195381,0.0,192989952.8442144,264659227.56948919,3973296.6494111346,0.0,3973296.6494111346 
 07/21  19:00:00,689010734.8237498,26784245.856788964,262344726.41223578,0.0,192989952.8442144,206861425.371687,3972543.9708239815,0.0,3972543.9708239815 
 07/21  20:00:00,683315771.7414613,20995614.86888091,227274042.66950388,0.0,192989952.8442144,197613777.0200386,3971764.0439076,0.0,3971764.0439076 
 07/21  21:00:00,677128714.086693,19701074.882649486,213499125.000967,0.0,192989952.8442144,197613777.0200386,72000.0,0.0,72000.0 
 07/21  22:00:00,659651698.9014909,18740312.082614706,201606696.79162384,0.0,192989952.8442144,192989952.8442144,3971054.681913406,0.0,3971054.681913406 
 07/21  23:00:00,508211309.3580857,6265120.504640781,62641498.82619255,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  24:00:00,533183881.44073286,8547108.59026072,85332082.82321972,0.0,192989952.8442144,192989952.8442144,3970611.5670503408,0.0,3970611.5670503408,16018175026.363272,99283871.50505108,5478.58309621374,1.9037169845997353,11.968885620602434,9.971204628525415,0.12869915001543964,29.9860502574296,0.0,0.27891249280716048,0.0,0.0,0.16348433442326983,0.00009033750948339955,0.00044500604969700233,6903.122229391398,0.0,0.0,1579.476361192966 
 01/21  01:00:00,751104810.9467988,10490739.35454788,0.0,687289287.2534273,0.0,0.0,19230751.070568205,19158751.070568205,72000.0 
 01/21  02:00:00,601764258.9107409,8392591.483638306,0.0,540046883.088279,0.0,0.0,17563287.54067087,13592070.607288253,3971216.9333826198 
 01/21  03:00:00,755883376.4656907,10490739.35454788,0.0,692067852.7723192,0.0,0.0,20002691.821869,19930691.821869,72000.0 
 01/21  04:00:00,605253445.3106999,8392591.483638306,0.0,543536069.4882381,0.0,0.0,18035558.35988162,14064405.11476762,3971153.245114001 
 01/21  05:00:00,759655273.7816696,10490739.35454788,0.0,695839750.0882982,0.0,0.0,20466149.518023377,20394149.518023377,72000.0 
 01/21  06:00:00,608009434.8172675,8392591.483638306,0.0,546292058.9948056,0.0,0.0,18327351.01911395,14355977.796715532,3971373.222398421 
 01/21  07:00:00,802163528.1200268,12588887.225457456,0.0,736249856.5557457,0.0,0.0,4174757.3676661,4102757.3676661,72000.0 
 01/21  08:00:00,708988829.8153858,12588887.225457456,0.0,668991861.5478082,0.0,18495296.7032967,506049039.60511818,502077028.615171,3972010.9899471697 
 01/21  09:00:00,686025881.6003171,12588887.225457456,0.0,657223225.4206516,0.0,16183384.61538461,503282848.5483308,499310132.4889555,3972716.05937533 
 01/21  10:00:00,681865856.339775,12588887.225457456,0.0,644971507.8524171,0.0,24275076.923076918,505724580.8430815,497848672.0825339,7875908.76054758 
 01/21  11:00:00,675161150.1221881,12588887.225457456,0.0,641734669.7666984,0.0,20807208.791208786,500890817.7857126,496917243.1922814,3973574.5934312117 
 01/21  12:00:00,674080682.3467871,12588887.225457456,0.0,632562509.6836051,0.0,28898901.098901094,500229238.2746371,496254928.922667,3974309.351970106 
 01/21  13:00:00,668522809.7280471,12588887.225457456,0.0,631628461.2406893,0.0,24275076.923076918,503619244.83729186,495743734.8925785,7875509.9447133359 
 01/21  14:00:00,662229501.810538,12588887.225457456,0.0,634582801.6748287,0.0,15027428.571428566,499324884.4331512,495351323.4579041,3973560.975247088 
 01/21  15:00:00,658085617.0672767,12588887.225457456,0.0,636218697.1513474,0.0,9247648.35164835,499012692.99036768,495039883.1238495,3972809.866518226 
 01/21  16:00:00,654701514.3816518,12588887.225457456,0.0,637458418.6415466,0.0,4623824.175824175,498759616.6785395,494787163.86161819,3972452.8169213745 
 01/21  17:00:00,671411873.8943538,12588887.225457456,0.0,635248022.1102926,0.0,5779780.219780219,498541842.3277497,494569432.48754957,3972409.840200131 
 01/21  18:00:00,705925674.407167,12588887.225457456,0.0,633076266.5791497,0.0,6935736.263736261,494444256.4410168,494372256.4410168,72000.0 
 01/21  19:00:00,665507309.3421593,10071109.780365967,0.0,602111415.2229698,0.0,0.0,6795550.727256184,2823920.1925370164,3971630.5347191675 
 01/21  20:00:00,579019725.7836928,8392591.483638306,0.0,517302349.961231,0.0,0.0,9866292.615145546,5895155.632294209,3971136.9828513369 
 01/21  21:00:00,736757172.71959,10490739.35454788,0.0,672941649.0262185,0.0,0.0,13309399.617258087,13237399.617258087,72000.0 
 01/21  22:00:00,591820912.4779799,8392591.483638306,0.0,530103536.655518,0.0,0.0,14209324.812740703,10237368.648026059,3971956.164714642 
 01/21  23:00:00,745616978.0997487,10490739.35454788,0.0,681801454.4063773,0.0,0.0,16949420.612814245,16877420.612814245,72000.0 
 01/21  24:00:00,597275863.925364,8392591.483638306,0.0,535558488.10290208,0.0,0.0,16735135.142369086,12764688.591614213,3970446.5507548737,16246831482.214919,5705544732.990373,5848.801198061639,2.154525448637005,12.145680360927957,10.37865081410457,0.13647744055619119,30.415597620694759,0.0,0.30301530506715287,0.0,0.0,0.18044668455687488,0.0000922491981935719,0.00045255225960405743,7001.66300951682,0.0,0.0,1682.171737550669 
 07/21  01:00:00,524529057.5696431,8034221.964509888,77190145.57788089,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  02:00:00,558561589.7878689,9659574.1400831,109597325.6205333,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  03:00:00,546532614.2662428,8050459.780285241,99177464.45870508,0.0,192989952.8442144,192989952.8442144,3970831.772137754,0.0,3970831.772137754 
 07/21  04:00:00,555479096.0306957,9008996.414640269,107165409.58880303,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  05:00:00,504566409.01790896,7402594.711150767,84506324.27950582,0.0,192989952.8442144,192989952.8442144,3970647.9475630235,0.0,3970647.9475630235 
 07/21  06:00:00,510871162.3755175,9946726.369574525,114914145.97869054,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  07:00:00,661699508.0423889,25957700.46863221,249731517.54650439,0.0,192989952.8442144,192989952.8442144,3970388.7236058234,0.0,3970388.7236058234 
 07/21  08:00:00,663521504.1852611,26832471.342752644,210220281.27679459,0.0,192989952.8442144,233448414.38267596,3972446.8002833838,0.0,3972446.8002833838 
 07/21  09:00:00,742370097.249092,31205019.613238664,245393820.57563398,0.0,192989952.8442144,272750919.8771814,3974425.150959064,0.0,3974425.150959064 
 07/21  10:00:00,725821298.2386783,30310597.061188595,259794301.26012746,0.0,192989952.8442144,242696062.73432429,7877771.417074017,0.0,7877771.417074017 
 07/21  11:00:00,735498449.6302285,30261109.19830461,276456676.77829799,0.0,192989952.8442144,235760326.47058804,3975138.7666828746,0.0,3975138.7666828746 
 07/21  12:00:00,758446270.5124176,30671357.24752239,292058513.34753307,0.0,192989952.8442144,242696062.73432429,7880065.320064668,0.0,7880065.320064668 
 07/21  13:00:00,796579315.4579742,32840745.297339247,310682829.58393207,0.0,192989952.8442144,260035403.3936649,11788320.94680292,0.0,11788320.94680292 
 07/21  14:00:00,800357376.9013159,34308479.038513097,324552717.72566029,0.0,192989952.8442144,248475842.95410455,7882426.16045437,0.0,7882426.16045437 
 07/21  15:00:00,794503626.7223795,35182302.51662709,330540660.5521264,0.0,192989952.8442144,235760326.47058804,3974340.3069115148,0.0,3974340.3069115148 
 07/21  16:00:00,792070028.0542619,35690609.4727925,327598754.9278434,0.0,192989952.8442144,235760326.47058804,7876391.068711309,0.0,7876391.068711309 
 07/21  17:00:00,794379752.0633125,35926594.4922101,319268889.52187207,0.0,192989952.8442144,246163930.8661924,7879406.210693892,0.0,7879406.210693892 
 07/21  18:00:00,801885759.4461156,36074314.17465573,308131880.51893278,0.0,192989952.8442144,264659227.56948919,3973296.6494111346,0.0,3973296.6494111346 
 07/21  19:00:00,689010734.8230558,26784245.856621848,262344726.4117089,0.0,192989952.8442144,206861425.371687,3972543.9708239815,0.0,3972543.9708239815 
 07/21  20:00:00,683315771.7415137,20995614.868866188,227274042.66957105,0.0,192989952.8442144,197613777.0200386,3971764.0439076,0.0,3971764.0439076 
 07/21  21:00:00,677128714.0864475,19701074.88263647,213499125.00073443,0.0,192989952.8442144,197613777.0200386,72000.0,0.0,72000.0 
 07/21  22:00:00,659651698.9014665,18740312.08261583,201606696.79159839,0.0,192989952.8442144,192989952.8442144,3971054.681913406,0.0,3971054.681913406 
 07/21  23:00:00,508211309.35811409,6265120.5046380539,62641498.826223697,0.0,192989952.8442144,192989952.8442144,72000.0,0.0,72000.0 
 07/21  24:00:00,533183881.4407783,8547108.590266949,85332082.82325897,0.0,192989952.8442144,192989952.8442144,3970611.5670503408,0.0,3970611.5670503408,16018175025.902672,99283871.50505108,5478.583096056359,1.9037169845451095,11.96888562025827,9.971204628238834,0.12869915001174213,29.986050256567368,0.0,0.27891249279915078,0.0,0.0,0.1634843344185765,0.00009033750948080222,0.00044500604968420685,6903.122229192904,0.0,0.0,1579.4763611475917 
 01/01  01:00:00,312965214.2094753,9807470.315556702,0.0,182286476.05962003,9649497.642210719,57896985.85326433,13589796.124201838,13517796.124201838,72000.0 
 01/01  02:00:00,306631275.845471,8392591.483638306,0.0,177367416.52753417,9649497.642210719,57896985.85326433,17789617.146169835,17717617.146169835,72000.0 
 01/01  03:00:00,367147516.1588555,10490739.35454788,0.0,235785508.970009,9649497.642210719,57896985.85326433,29281346.408427568,25310614.609381919,3970731.799045646 
 01/01  04:00:00,314026354.7390871,8392591.483638306,0.0,184762495.42115019,9649497.642210719,57896985.85326433,20073989.010721178,20001989.010721178,72000.0 
 01/01  05:00:00,376611664.57968989,10490739.35454788,0.0,245249657.39084343,9649497.642210719,57896985.85326433,31896594.203364768,27925599.376232376,3970994.8271323966 
 01/01  06:00:00,319934190.5159836,8392591.483638306,0.0,190670331.19804669,9649497.642210719,57896985.85326433,21958933.341348865,21886933.341348865,72000.0 
 01/01  07:00:00,383634484.5321513,10490739.35454788,0.0,252272477.34330485,9649497.642210719,57896985.85326433,33716206.435347307,29745424.15447721,3970782.28087009 
 01/01  08:00:00,282436250.66482117,8392591.483638306,0.0,188701991.34688426,9649497.642210719,57896985.85326433,23143345.083373134,23071345.083373134,72000.0 
 01/01  09:00:00,264899680.47551108,10490739.35454788,0.0,186832073.2866646,9649497.642210719,57896985.85326433,33136696.646067807,29165865.23894229,3970831.4071255137 
 01/01  10:00:00,186122143.63789357,8392591.483638306,0.0,110152684.31995666,9649497.642210719,57896985.85326433,20371449.51850859,20299449.51850859,72000.0 
 01/01  11:00:00,203266576.10683284,10490739.35454788,0.0,125198968.91798635,9649497.642210719,57896985.85326433,22416550.317957179,22344550.317957179,72000.0 
 01/01  12:00:00,167383911.03600935,8392591.483638306,0.0,91414451.71807245,9649497.642210719,57896985.85326433,17632230.443230779,13661598.034014084,3970632.409216693 
 01/01  13:00:00,178035377.41778953,7195246.044432063,0.0,103263263.53905891,9649497.642210719,57896985.85326433,17987230.529130158,14016534.286374188,3970696.2427559697 
 01/01  14:00:00,153399989.2854312,5756196.83554565,0.0,80066924.615587,9649497.642210719,57896985.85326433,7967882.183277003,7895882.183277003,72000.0 
 01/01  15:00:00,178461255.0188501,7195246.044432063,0.0,103689141.14011945,9649497.642210719,57896985.85326433,12108616.876045943,8137731.6563925179,3970885.2196534269 
 01/01  16:00:00,158985178.1093328,5756196.83554565,0.0,85652113.43948858,9649497.642210719,57896985.85326433,4722477.0077679329,4650477.0077679329,72000.0 
 01/01  17:00:00,238440191.78010348,9172542.030501554,0.0,126161181.91530338,9649497.642210719,57896985.85326433,10407886.331686076,6436991.916888712,3970894.4147973635 
 01/01  18:00:00,237708005.12847165,8392591.483638306,0.0,108444145.81053478,9649497.642210719,57896985.85326433,4264705.355314185,4192705.355314185,72000.0 
 01/01  19:00:00,278554915.25168409,10490739.35454788,0.0,147192908.0628376,9649497.642210719,57896985.85326433,11359164.888360596,7388221.88725557,3970943.0011050265 
 01/01  20:00:00,247603034.39797608,8392591.483638306,0.0,118339175.08003916,9649497.642210719,57896985.85326433,5522562.738839027,5450562.738839027,72000.0 
 01/01  21:00:00,283019531.38200166,10490739.35454788,0.0,151657524.19315524,9649497.642210719,57896985.85326433,8279012.242111297,8207012.242111297,72000.0 
 01/01  22:00:00,249854391.7826858,8392591.483638306,0.0,120590532.46474888,9649497.642210719,57896985.85326433,10152017.841600081,6180653.541894658,3971364.2997054245 
 01/01  23:00:00,290129160.8185497,10490739.35454788,0.0,158767153.62970326,9649497.642210719,57896985.85326433,13148581.272393074,9177797.53874645,3970783.7336466244 
 01/01  24:00:00,258014875.52913148,8392591.483638306,0.0,128751016.21119459,9649497.642210719,57896985.85326433,7097248.827954871,7025248.827954871,72000.0 
 01/02  01:00:00,314294036.50133398,10490739.35454788,0.0,163633034.02806608,9649497.642210719,77195981.13768575,11324961.196881397,11252961.196881397,72000.0 
 01/02  02:00:00,280466763.73730376,8392591.483638306,0.0,131903909.13494538,9649497.642210719,77195981.13768575,13161883.597733628,9191753.891302454,3970129.706431174 
 01/02  03:00:00,319425181.6772399,10490739.35454788,0.0,168764179.20397208,9649497.642210719,77195981.13768575,12852973.012511153,12780973.012511153,72000.0 
 01/02  04:00:00,281916360.78539916,8392591.483638306,0.0,133353506.18304086,9649497.642210719,77195981.13768575,13737354.189252142,9766369.597748589,3970984.591503556 
 01/02  05:00:00,315114193.9534312,10490739.35454788,0.0,164453191.48016329,9649497.642210719,77195981.13768575,12822535.717520673,12750535.717520673,72000.0 
 01/02  06:00:00,282960970.23315188,8392591.483638306,0.0,124748617.9885828,19298995.284421438,77195981.13768575,12263436.27761722,8291927.271975814,3971509.005641404 
 01/02  07:00:00,1063791945.0320771,12588887.225457456,0.0,901383297.0456889,19298995.284421438,77195981.13768575,6004580.97836296,2033516.7616218443,3971064.216741116 
 01/02  08:00:00,910888743.2696929,12588887.225457456,0.0,704953243.176,57896985.85326433,117654442.67614728,154844371.0064655,150870970.14196614,3973400.864499342 
 01/02  09:00:00,913291566.4156262,12588887.225457456,0.0,473529412.6987923,173690957.55979295,253451924.59275989,136364498.26474364,128483630.25841315,7880868.0063304719 
 01/02  10:00:00,808600674.347701,12588887.225457456,0.0,398893377.7737242,173690957.55979295,223397067.4499028,117445295.6106107,109562755.53497529,7882540.075635398 
 01/02  11:00:00,753005684.3811761,12588887.225457456,0.0,350234124.0709357,173690957.55979295,216461331.18616648,96246015.58273097,88363561.58687215,7882453.995858816 
 01/02  12:00:00,715065270.552681,12588887.225457456,0.0,305357973.9787042,173690957.55979295,223397067.4499028,86991890.48635027,75198753.72934449,11793136.757005774 
 01/02  13:00:00,708706540.2759631,12588887.225457456,0.0,300958898.3270669,173690957.55979295,221437412.82482205,82372431.42022735,70573992.09327546,11798439.326951884 
 01/02  14:00:00,664537109.4504359,12588887.225457456,0.0,249050032.65667887,173690957.55979295,229176847.66968299,96075917.97152584,84277786.32231984,11798131.64920601 
 01/02  15:00:00,641278115.4883211,12588887.225457456,0.0,238506555.17808075,173690957.55979295,216461331.18616648,107594828.68673828,99713289.81919673,7881538.867541554 
 01/02  16:00:00,635202795.9211574,12588887.225457456,0.0,232431235.61091698,173690957.55979295,216461331.18616648,96387274.9578205,88506504.81507726,7880770.142743242 
 01/02  17:00:00,679692907.4933745,12588887.225457456,0.0,230988142.78752948,173690957.55979295,226864935.58177094,88642916.01819425,76852045.61783242,11790870.400361825 
 01/02  18:00:00,681114962.3399873,12588887.225457456,0.0,254047086.78410969,135092966.9909501,226061237.00064618,98035120.41389323,90157578.23986727,7877542.174025956 
 01/02  19:00:00,583230436.1915795,12588887.225457456,0.0,291156343.97119018,96494976.4221072,129665444.23400118,94416727.76411842,90442910.03983887,3973817.724279564 
 01/02  20:00:00,581683395.920175,12588887.225457456,0.0,298856952.051434,96494976.4221072,120417795.88235286,81308019.9388111,77335442.33631402,3972577.602497074 
 01/02  21:00:00,556954820.036148,12588887.225457456,0.0,332025362.02067127,57896985.85326433,101118800.5979314,73926804.66752547,69953711.67997296,3973092.9875525084 
 01/02  22:00:00,553793948.1053137,12588887.225457456,0.0,333488314.26566126,57896985.85326433,96494976.4221072,64925308.49022976,60953957.71269016,3971350.7775396 
 01/02  23:00:00,149819760.76093073,0.0,0.0,0.0,19298995.284421438,77195981.13768575,72000.0,0.0,72000.0 
 01/02  24:00:00,140170263.11872,0.0,0.0,0.0,9649497.642210719,77195981.13768575,3970957.889989478,0.0,3970957.889989478 
 01/03  01:00:00,140170263.11872,0.0,0.0,0.0,9649497.642210719,77195981.13768575,72000.0,0.0,72000.0 
 01/03  02:00:00,140170263.11872,0.0,0.0,0.0,9649497.642210719,77195981.13768575,3970991.6657190097,0.0,3970991.6657190097 
 01/03  03:00:00,140170263.11872,0.0,0.0,0.0,9649497.642210719,77195981.13768575,72000.0,0.0,72000.0 
 01/03  04:00:00,145692895.88195867,726406.5238063601,0.0,4796226.239432304,9649497.642210719,77195981.13768575,4147236.5537528886,176699.4912669304,3970537.062485958 
 01/03  05:00:00,167481766.24749203,3632032.6190318,0.0,23679470.509740198,9649497.642210719,77195981.13768575,72000.0,0.0,72000.0 
 01/03  06:00:00,175608688.68528153,2905626.09522544,0.0,22883301.829125357,19298995.284421438,77195981.13768575,3971358.748314525,0.0,3971358.748314525 
 01/03  07:00:00,745148437.779972,12588887.225457456,0.0,582739789.7935839,19298995.284421438,77195981.13768575,72000.0,0.0,72000.0 
 01/03  08:00:00,642412884.495941,12588887.225457456,0.0,436477384.40224829,57896985.85326433,117654442.67614728,177353976.44202776,169479465.5551969,7874510.886830811 
 01/03  09:00:00,719369693.208555,12588887.225457456,0.0,279607539.4917211,173690957.55979295,253451924.59275989,174826020.52655677,166944614.7293472,7881405.797209537 
 01/03  10:00:00,644118814.1627185,12588887.225457456,0.0,234411517.58874179,173690957.55979295,223397067.4499028,177345617.9560691,169463694.93697927,7881923.019089852 
 01/03  11:00:00,607821850.4434725,12588887.225457456,0.0,205050290.13323207,173690957.55979295,216461331.18616648,169351367.1209694,161468819.60395403,7882547.517015377 
 01/03  12:00:00,595150788.980983,12588887.225457456,0.0,185443492.4070064,173690957.55979295,223397067.4499028,160539784.98488985,148747726.60866169,11792058.376228176 
 01/03  13:00:00,607814487.414231,12588887.225457456,0.0,200066845.46533487,173690957.55979295,221437412.82482205,148113182.0978341,136315954.28628574,11797227.811548388 
 01/03  14:00:00,573439259.730473,12588887.225457456,0.0,157952182.93671606,173690957.55979295,229176847.66968299,141820704.3773955,130023678.82653809,11797025.550857416 
 01/03  15:00:00,554904007.1099324,12588887.225457456,0.0,152132446.79969193,173690957.55979295,216461331.18616648,135774822.0445578,127893709.8002725,7881112.244285323 
 01/03  16:00:00,555242196.3978599,12588887.225457456,0.0,152470636.0876195,173690957.55979295,216461331.18616648,134123456.91465727,126243054.06091243,7880402.853744842 
 01/03  17:00:00,611144905.022997,12588887.225457456,0.0,162440140.317152,173690957.55979295,226864935.58177094,136570038.0774026,124779132.01820974,11790906.059192863 
 01/03  18:00:00,615859907.5188316,12588887.225457456,0.0,188792031.96295408,135092966.9909501,226061237.00064618,130473497.24704379,126498645.45555522,3974851.7914885815 
 01/03  19:00:00,523261802.81635567,12588887.225457456,0.0,231187710.59596626,96494976.4221072,129665444.23400118,139405886.0513073,131529288.10593479,7876597.945372486 
 01/03  20:00:00,521473113.6764505,12588887.225457456,0.0,238646669.80770955,96494976.4221072,120417795.88235286,138223029.72703169,134250275.40947858,3972754.3175530924 
