timestamp,power_meter
datetime,watts
24/9/19 1:00,"2,231,036.00"
24/9/19 1:30,"2,231,048.00"
24/9/19 2:00,"2,231,060.00"
24/9/19 2:30,"2,231,072.00"
24/9/19 3:00,"2,231,083.75"
24/9/19 3:30,"2,231,095.75"
24/9/19 4:00,"2,231,107.75"
24/9/19 4:30,"2,231,120.25"
24/9/19 5:00,"2,231,132.50"
24/9/19 5:30,"2,231,144.75"
24/9/19 6:00,"2,231,156.25"
24/9/19 6:30,"2,231,171.25"
24/9/19 7:00,"2,231,183.75"
24/9/19 7:30,"2,231,199.50"
24/9/19 8:00,"2,231,217.25"
24/9/19 8:30,"2,231,247.00"
24/9/19 9:00,"2,231,278.75"
24/9/19 9:30,"2,231,310.50"
24/9/19 10:00,"2,231,341.25"
24/9/19 10:30,"2,231,371.50"
24/9/19 11:00,"2,231,401.50"
24/9/19 11:30,"2,231,431.75"
24/9/19 12:00,"2,231,461.75"
24/9/19 12:30,"2,231,491.75"
24/9/19 13:00,"2,231,520.75"
24/9/19 13:30,"2,231,549.25"
24/9/19 14:00,"2,231,579.50"
24/9/19 14:30,"2,231,610.00"
24/9/19 15:00,"2,231,641.00"
24/9/19 15:30,"2,231,671.75"
24/9/19 16:00,"2,231,703.50"
24/9/19 16:30,"2,231,735.50"
24/9/19 17:00,"2,231,766.50"
24/9/19 17:30,"2,231,796.75"
24/9/19 18:00,"2,231,826.75"
24/9/19 18:30,"2,231,853.75"
24/9/19 19:00,"2,231,881.25"
24/9/19 19:30,"2,231,902.75"
24/9/19 20:00,"2,231,923.50"
24/9/19 20:30,"2,231,943.75"
24/9/19 21:00,"2,231,963.25"
24/9/19 21:30,"2,231,980.75"
24/9/19 22:00,"2,231,996.75"
24/9/19 22:30,"2,232,011.00"
24/9/19 23:00,"2,232,024.00"
24/9/19 23:30,"2,232,036.50"
25/9/19 0:00,"2,232,048.75"
25/9/19 0:30,"2,232,060.25"
25/9/19 1:00,"2,232,071.75"
25/9/19 1:30,"2,232,083.75"
25/9/19 2:00,"2,232,095.50"
25/9/19 2:30,"2,232,107.50"
25/9/19 3:00,"2,232,119.00"
25/9/19 3:30,"2,232,130.75"
25/9/19 4:00,"2,232,142.25"
25/9/19 4:30,"2,232,154.50"
25/9/19 5:00,"2,232,166.50"
25/9/19 5:30,"2,232,178.75"
25/9/19 6:00,"2,232,190.75"
25/9/19 6:30,"2,232,206.00"
25/9/19 7:00,"2,232,218.50"
25/9/19 7:30,"2,232,233.50"
25/9/19 8:00,"2,232,251.25"
25/9/19 8:30,"2,232,281.25"
25/9/19 9:00,"2,232,313.75"
25/9/19 9:30,"2,232,347.00"
25/9/19 10:00,"2,232,381.00"
25/9/19 10:30,"2,232,414.75"
25/9/19 11:00,"2,232,448.00"
25/9/19 11:30,"2,232,480.25"
25/9/19 12:00,"2,232,512.75"
25/9/19 12:30,"2,232,545.50"
25/9/19 13:00,"2,232,576.25"
25/9/19 13:30,"2,232,605.00"
25/9/19 14:00,"2,232,634.50"
25/9/19 14:30,"2,232,663.25"
25/9/19 15:00,"2,232,691.75"
25/9/19 15:30,"2,232,721.25"
25/9/19 16:00,"2,232,751.00"
25/9/19 16:30,"2,232,780.75"
25/9/19 17:00,"2,232,810.25"
25/9/19 17:30,"2,232,839.75"
25/9/19 18:00,"2,232,868.00"
25/9/19 18:30,"2,232,895.25"
25/9/19 19:00,"2,232,921.75"
25/9/19 19:30,"2,232,943.75"
25/9/19 20:00,"2,232,965.50"
25/9/19 20:30,"2,232,985.50"
25/9/19 21:00,"2,233,006.00"
25/9/19 21:30,"2,233,024.75"
25/9/19 22:00,"2,233,042.00"
25/9/19 22:30,"2,233,057.00"
25/9/19 23:00,"2,233,070.50"
25/9/19 23:30,"2,233,083.00"
26/9/19 0:00,"2,233,095.25"
26/9/19 0:30,"2,233,106.75"
26/9/19 1:00,"2,233,118.75"
26/9/19 1:30,"2,233,130.25"
26/9/19 2:00,"2,233,142.00"
26/9/19 2:30,"2,233,153.50"
26/9/19 3:00,"2,233,165.50"
26/9/19 3:30,"2,233,177.00"
26/9/19 4:00,"2,233,189.00"
26/9/19 4:30,"2,233,201.50"
26/9/19 5:00,"2,233,213.75"
26/9/19 5:30,"2,233,225.75"
26/9/19 6:00,"2,233,237.25"
26/9/19 6:30,"2,233,251.75"
26/9/19 7:00,"2,233,263.50"
26/9/19 7:30,"2,233,278.50"
26/9/19 8:00,"2,233,296.25"
26/9/19 8:30,"2,233,325.25"
26/9/19 9:00,"2,233,355.25"
26/9/19 9:30,"2,233,386.75"
26/9/19 10:00,"2,233,417.50"
26/9/19 10:30,"2,233,447.75"
26/9/19 11:00,"2,233,479.50"
26/9/19 11:30,"2,233,509.75"
26/9/19 12:00,"2,233,539.00"
26/9/19 12:30,"2,233,570.00"
26/9/19 13:00,"2,233,598.75"
26/9/19 13:30,"2,233,627.25"
26/9/19 14:00,"2,233,656.00"
26/9/19 14:30,"2,233,685.75"
26/9/19 15:00,"2,233,715.25"
26/9/19 15:30,"2,233,744.75"
26/9/19 16:00,"2,233,774.25"
26/9/19 16:30,"2,233,806.00"
26/9/19 17:00,"2,233,836.25"
26/9/19 17:30,"2,233,866.00"
26/9/19 18:00,"2,233,895.25"
26/9/19 18:30,"2,233,921.25"
26/9/19 19:00,"2,233,946.25"
26/9/19 19:30,"2,233,967.75"
26/9/19 20:00,"2,233,988.00"
26/9/19 20:30,"2,234,007.75"
26/9/19 21:00,"2,234,026.75"
26/9/19 21:30,"2,234,044.50"
26/9/19 22:00,"2,234,060.00"
26/9/19 22:30,"2,234,074.25"
26/9/19 23:00,"2,234,087.25"
26/9/19 23:30,"2,234,100.00"
27/9/19 0:00,"2,234,113.25"
27/9/19 0:30,"2,234,126.00"
27/9/19 1:00,"2,234,138.00"
27/9/19 1:30,"2,234,150.25"
27/9/19 2:00,"2,234,162.75"
27/9/19 2:30,"2,234,174.75"
27/9/19 3:00,"2,234,187.25"
27/9/19 3:30,"2,234,199.50"
27/9/19 4:00,"2,234,212.00"
27/9/19 4:30,"2,234,224.50"
27/9/19 5:00,"2,234,237.50"
27/9/19 5:30,"2,234,249.50"
27/9/19 6:00,"2,234,261.75"
27/9/19 6:30,"2,234,277.00"
27/9/19 7:00,"2,234,289.75"
27/9/19 7:30,"2,234,305.50"
27/9/19 8:00,"2,234,324.25"
27/9/19 8:30,"2,234,355.00"
27/9/19 9:00,"2,234,387.25"
27/9/19 9:30,"2,234,418.50"
27/9/19 10:00,"2,234,450.00"
27/9/19 10:30,"2,234,482.75"
27/9/19 11:00,"2,234,513.25"
27/9/19 11:30,"2,234,543.25"
27/9/19 12:00,"2,234,572.75"
27/9/19 12:30,"2,234,601.25"
27/9/19 13:00,"2,234,629.50"
27/9/19 13:30,"2,234,656.25"
27/9/19 14:00,"2,234,684.00"
27/9/19 14:30,"2,234,713.00"
27/9/19 15:00,"2,234,742.50"
27/9/19 15:30,"2,234,773.00"
27/9/19 16:00,"2,234,803.75"
27/9/19 16:30,"2,234,834.00"
27/9/19 17:00,"2,234,863.50"
27/9/19 17:30,"2,234,891.75"
27/9/19 18:00,"2,234,918.25"
27/9/19 18:30,"2,234,941.50"
27/9/19 19:00,"2,234,965.00"
27/9/19 19:30,"2,234,986.50"
27/9/19 20:00,"2,235,007.00"
27/9/19 20:30,"2,235,027.00"
27/9/19 21:00,"2,235,046.00"
27/9/19 21:30,"2,235,062.75"
27/9/19 22:00,"2,235,079.75"
27/9/19 22:30,"2,235,095.50"
27/9/19 23:00,"2,235,109.00"
27/9/19 23:30,"2,235,121.75"
28/9/19 0:00,"2,235,134.50"
28/9/19 0:30,"2,235,146.25"
28/9/19 1:00,"2,235,158.50"
28/9/19 1:30,"2,235,170.25"
28/9/19 2:00,"2,235,182.25"
28/9/19 2:30,"2,235,194.00"
28/9/19 3:00,"2,235,206.25"
28/9/19 3:30,"2,235,218.00"
28/9/19 4:00,"2,235,229.75"
28/9/19 4:30,"2,235,241.75"
28/9/19 5:00,"2,235,253.50"
28/9/19 5:30,"2,235,265.50"
28/9/19 6:00,"2,235,277.25"
28/9/19 6:30,"2,235,292.00"
28/9/19 7:00,"2,235,302.75"
28/9/19 7:30,"2,235,314.00"
28/9/19 8:00,"2,235,325.00"
28/9/19 8:30,"2,235,337.75"
28/9/19 9:00,"2,235,350.75"
28/9/19 9:30,"2,235,364.50"
28/9/19 10:00,"2,235,378.50"
28/9/19 10:30,"2,235,393.00"
28/9/19 11:00,"2,235,407.00"
28/9/19 11:30,"2,235,421.25"
28/9/19 12:00,"2,235,435.00"
28/9/19 12:30,"2,235,449.25"
28/9/19 13:00,"2,235,463.25"
28/9/19 13:30,"2,235,476.75"
